algorithm,seed,episode,global_step,episode_return,episode_steps,success,collision,epsilon,mean_loss,mean_q
ddqn,42,310,2641,-10.04,4,0,1,0.9581841666666666,0.1911168247461319,-1.590864658355713
ddqn,42,311,2651,-10.1,10,0,1,0.9580258333333334,0.3967685401439667,-0.8494012355804443
ddqn,42,312,2654,-10.03,3,0,1,0.9579783333333334,0.31304284930229187,-0.2570776343345642
ddqn,42,313,2666,-10.12,12,0,1,0.9577883333333334,0.4722087234258652,-1.0108253757158916
ddqn,42,314,2672,-10.06,6,0,1,0.9576933333333333,0.5338896214962006,-0.9522807598114014
ddqn,42,315,2684,-10.12,12,0,1,0.9575033333333334,0.3619550863901774,-1.114128847916921
ddqn,42,316,2687,-10.03,3,0,1,0.9574558333333333,,
ddqn,42,317,2694,-10.07,7,0,1,0.957345,0.5512969642877579,-0.9057547748088837
ddqn,42,318,2697,-10.03,3,0,1,0.9572975,0.2866230010986328,-0.8279921412467957
ddqn,42,319,2713,-10.16,16,0,1,0.9570441666666667,0.38809017091989517,-1.0427416414022446
ddqn,42,320,2715,-10.02,2,0,1,0.9570125,,
ddqn,42,321,2717,-10.02,2,0,1,0.9569808333333334,0.21522225439548492,-0.6373102068901062
ddqn,42,322,2734,-10.17,17,0,1,0.9567116666666666,0.3066612109541893,-1.0227722376585007
ddqn,42,323,2740,-10.06,6,0,1,0.9566166666666667,0.39594869315624237,-1.0717715322971344
ddqn,42,324,2750,-10.1,10,0,1,0.9564583333333333,0.432594433426857,-1.0569981336593628
ddqn,42,325,2751,-10.01,1,0,1,0.9564425,,
ddqn,42,326,2753,-10.02,2,0,1,0.9564108333333333,0.6988712549209595,-0.6136082410812378
ddqn,42,327,2755,-10.02,2,0,1,0.9563791666666667,,
ddqn,42,328,2761,-10.06,6,0,1,0.9562841666666667,0.31338513642549515,-1.4415593147277832
ddqn,42,329,2777,-10.16,16,0,1,0.9560308333333334,0.26710637332871556,-1.0836991965770721
ddqn,42,330,2787,-10.1,10,0,1,0.9558725,0.36858055740594864,-0.7478867173194885
ddqn,42,331,2803,-10.16,16,0,1,0.9556191666666667,0.4323202893137932,-0.8852623105049133
ddqn,42,332,2807,-10.04,4,0,1,0.9555558333333334,0.35886770486831665,-0.8644016981124878
ddqn,42,333,2830,-10.23,23,0,1,0.9551916666666667,0.36574579526980716,-0.8792145947615305
ddqn,42,334,2833,-10.03,3,0,1,0.9551441666666667,0.2058459371328354,-0.5975929498672485
ddqn,42,335,2845,-10.12,12,0,1,0.9549541666666667,0.47866966761648655,-0.9554559389750162
ddqn,42,336,2853,-10.08,8,0,1,0.9548275,0.282198891043663,-1.711599588394165
ddqn,42,337,2862,-10.09,9,0,1,0.954685,0.7009272426366806,-1.0948824882507324
ddqn,42,338,2864,-10.02,2,0,1,0.9546533333333334,0.510619044303894,-0.875654935836792
ddqn,42,339,2868,-10.04,4,0,1,0.95459,0.3318617045879364,-0.6522381901741028
ddqn,42,340,2884,-10.16,16,0,1,0.9543366666666666,0.24602796789258718,-1.1891684234142303
ddqn,42,341,2896,-10.12,12,0,1,0.9541466666666667,0.4848430336763461,-0.9460760156313578
ddqn,42,342,2899,-10.03,3,0,1,0.9540991666666667,,
ddqn,42,343,2912,-10.129999999999999,13,0,1,0.9538933333333334,0.36173237301409245,-1.164799690246582
ddqn,42,344,2918,-10.06,6,0,1,0.9537983333333333,0.7127227783203125,-0.8568063974380493
ddqn,42,345,2925,-10.07,7,0,1,0.9536875,0.153726352378726,-0.7860007137060165
ddqn,42,346,2935,-10.1,10,0,1,0.9535291666666666,0.11080053448677063,-0.8188675940036774
ddqn,42,347,2973,-10.38,38,0,1,0.9529275,0.45357757061719894,-1.0359819293022157
ddqn,42,348,2976,-10.03,3,0,1,0.95288,0.40614449977874756,-0.33149319887161255
ddqn,42,349,2992,-10.16,16,0,1,0.9526266666666666,0.36178677156567574,-0.8582794666290283
ddqn,42,350,2997,-10.049999999999999,5,0,1,0.9525475,0.30430129170417786,-0.6278228759765625
ddqn,42,351,3003,-10.06,6,0,1,0.9524525,0.2563667893409729,-1.1855943202972412
ddqn,42,352,3021,-10.18,18,0,1,0.9521675,0.22008992582559586,-1.2134467601776122
ddqn,42,353,3040,-10.19,19,0,1,0.9518666666666666,0.5064373791217804,-0.9335678219795227
ddqn,42,354,3043,-10.03,3,0,1,0.9518191666666667,,
ddqn,42,355,3056,-10.129999999999999,13,0,1,0.9516133333333333,0.2836000509560108,-1.107236087322235
