algorithm,seed,episode,global_step,episode_return,episode_steps,success,collision,epsilon,mean_loss,mean_q
ddqn,2026,1412,15562,-10.049999999999999,5,0,1,0.7536016666666667,0.001297110808081925,-1.0989813804626465
ddqn,2026,1413,15565,-10.03,3,0,1,0.7535541666666666,0.002765426877886057,-1.099384069442749
ddqn,2026,1414,15571,-10.06,6,0,1,0.7534591666666667,0.004798217210918665,-0.8194330930709839
ddqn,2026,1415,15589,-10.18,18,0,1,0.7531741666666667,0.007760961214080453,-0.7580237865447998
ddqn,2026,1416,15591,-10.02,2,0,1,0.7531425,,
ddqn,2026,1417,15605,-10.14,14,0,1,0.7529208333333334,0.005804024403914809,-0.8318781852722168
ddqn,2026,1418,15610,-10.049999999999999,5,0,1,0.7528416666666666,0.007589659653604031,-0.7185824513435364
ddqn,2026,1419,15639,-10.29,29,0,1,0.7523825,0.004600535579291838,-1.116155275276729
ddqn,2026,1420,15660,-10.209999999999999,21,0,1,0.75205,0.006329016488355895,-0.8900801837444305
ddqn,2026,1421,15663,-10.03,3,0,1,0.7520025,,
ddqn,2026,1422,15681,-10.18,18,0,1,0.7517175,0.006892840377986431,-0.8604338884353637
ddqn,2026,1423,15689,-10.08,8,0,1,0.7515908333333333,0.008115610107779503,-1.0735121965408325
ddqn,2026,1424,15696,-10.07,7,0,1,0.75148,0.008407394285313785,-0.8026155531406403
ddqn,2026,1425,15726,-10.3,30,0,1,0.751005,0.004929350605899734,-0.8233575480324882
ddqn,2026,1426,15741,-10.15,15,0,1,0.7507675,0.0028308938490226865,-0.9563309699296951
ddqn,2026,1427,15743,-10.02,2,0,1,0.7507358333333334,,
ddqn,2026,1428,15764,-10.209999999999999,21,0,1,0.7504033333333333,0.00332557720442613,-0.8484324266513189
ddqn,2026,1429,15770,-10.06,6,0,1,0.7503083333333334,0.009622287936508656,-1.5754519701004028
ddqn,2026,1430,15781,-10.11,11,0,1,0.7501341666666667,0.10795524972490966,-1.1584696968396504
ddqn,2026,1431,15802,-10.209999999999999,21,0,1,0.7498016666666667,0.004825789947062731,-0.5984398007392884
ddqn,2026,1432,15805,-10.03,3,0,1,0.7497541666666667,0.011095883324742317,-0.6853845119476318
ddqn,2026,1433,15839,-10.34,34,0,1,0.7492158333333334,0.004626276611816138,-0.9564797431230545
ddqn,2026,1434,15843,-10.04,4,0,1,0.7491525,0.005215244833379984,-1.1113649606704712
ddqn,2026,1435,15850,-10.07,7,0,1,0.7490416666666666,0.0038755080895498395,-0.6934472918510437
ddqn,2026,1436,15867,-10.17,17,0,1,0.7487725000000001,0.004739058203995228,-0.6355948559939861
ddqn,2026,1437,15870,-10.03,3,0,1,0.748725,0.0025663806591182947,-0.6096143126487732
ddqn,2026,1438,15896,-10.26,26,0,1,0.7483133333333334,0.006032018390085016,-0.7514396522726331
ddqn,2026,1439,15937,-10.41,41,0,1,0.7476641666666667,0.006259266124106944,-1.0603850603103637
ddqn,2026,1440,15948,-10.11,11,0,1,0.74749,0.003953296147907774,-0.9177752733230591
ddqn,2026,1441,15950,-10.02,2,0,1,0.7474583333333333,,
ddqn,2026,1442,15965,-10.15,15,0,1,0.7472208333333333,0.005187955219298601,-0.8486675769090652
ddqn,2026,1443,15968,-10.03,3,0,1,0.7471733333333334,0.003841324243694544,-0.7078720331192017
ddqn,2026,1444,15980,-10.12,12,0,1,0.7469833333333333,0.003798244521021843,-1.1874693234761555
ddqn,2026,1445,15984,-10.04,4,0,1,0.74692,0.003650940489023924,-0.5698572993278503
ddqn,2026,1446,16006,-10.22,22,0,1,0.7465716666666666,0.002321630669757724,-0.7316443085670471
ddqn,2026,1447,16011,-10.049999999999999,5,0,1,0.7464925,0.002444399753585458,-1.550983190536499
ddqn,2026,1448,16029,-10.18,18,0,1,0.7462075,0.0023344120476394893,-0.7968285143375397
ddqn,2026,1449,16049,-10.2,20,0,1,0.7458908333333334,0.002744310139678419,-0.7633626580238342
ddqn,2026,1450,16057,-10.08,8,0,1,0.7457641666666667,0.002604974724818021,-0.6038779020309448
ddqn,2026,1451,16106,-10.49,49,0,1,0.7449883333333334,0.0017649382498348132,-0.9386925889799992
ddqn,2026,1452,16109,-10.03,3,0,1,0.7449408333333334,0.0009046656778082252,-0.9222320318222046
ddqn,2026,1453,16115,-10.06,6,0,1,0.7448458333333333,0.0010000651236623526,-0.9217226505279541
ddqn,2026,1454,16122,-10.07,7,0,1,0.744735,0.0016731776995584369,-1.3055995106697083
ddqn,2026,1455,16125,-10.03,3,0,1,0.7446875,0.001876252586953342,-1.0596822500228882
ddqn,2026,1456,16133,-10.08,8,0,1,0.7445608333333333,0.0009477943531237543,-0.8475914597511292
ddqn,2026,1457,16136,-10.03,3,0,1,0.7445133333333334,0.00190514768473804,-1.0923495292663574
ddqn,2026,1458,16171,-10.35,35,0,1,0.7439591666666667,0.0013691818458028138,-1.1255614459514618
ddqn,2026,1459,16177,-10.06,6,0,1,0.7438641666666667,0.0011535963858477771,-0.8268561959266663
ddqn,2026,1460,16181,-10.04,4,0,1,0.7438008333333334,0.0015418968396261334,-0.5848676562309265
ddqn,2026,1461,16183,-10.02,2,0,1,0.7437691666666667,,
ddqn,2026,1462,16196,-10.129999999999999,13,0,1,0.7435633333333334,0.0011110368359368294,-1.0776769518852234
ddqn,2026,1463,16197,-10.01,1,0,1,0.7435475,,
ddqn,2026,1464,16201,-10.04,4,0,1,0.7434841666666667,0.0010439723264425993,-1.0674141645431519
ddqn,2026,1465,16249,-10.48,48,0,1,0.7427241666666666,0.00100583547706871,-0.6108974739909172
ddqn,2026,1466,16261,-10.12,12,0,1,0.7425341666666667,0.0022301808930933475,-1.4345695972442627
ddqn,2026,1467,16267,-10.06,6,0,1,0.7424391666666667,0.0009219745406880975,-1.2380000352859497
ddqn,2026,1468,16271,-10.04,4,0,1,0.7423758333333333,0.0009959368035197258,-0.6068615913391113
ddqn,2026,1469,16310,-10.39,39,0,1,0.7417583333333333,0.0009395209606736898,-0.885835413634777
ddqn,2026,1470,16312,-10.02,2,0,1,0.7417266666666666,0.0009311410831287503,-0.27490234375
ddqn,2026,1471,16362,-10.5,50,0,1,0.740935,0.0009560016963708525,-0.8913021758198738
ddqn,2026,1472,16430,-10.68,68,0,1,0.7398583333333333,0.0011805999846033314,-0.884170404251884
ddqn,2026,1473,16433,-10.03,3,0,1,0.7398108333333333,0.0012453531380742788,-0.9373540282249451
ddqn,2026,1474,16438,-10.049999999999999,5,0,1,0.7397316666666667,0.0006149699911475182,-0.6160569190979004
ddqn,2026,1475,16460,-10.22,22,0,1,0.7393833333333333,0.0017210087777736287,-0.8986328889926275
ddqn,2026,1476,16493,-10.33,33,0,1,0.7388608333333333,0.002140219323337078,-0.9671779349446297
ddqn,2026,1477,16496,-10.03,3,0,1,0.7388133333333333,0.003856237977743149,-0.6334600448608398
ddqn,2026,1478,16500,-10.04,4,0,1,0.73875,0.004879238083958626,-0.4825146198272705
ddqn,2026,1479,16544,-10.44,44,0,1,0.7380533333333333,0.005574810498563404,-0.7982919419353659
ddqn,2026,1480,16548,-10.04,4,0,1,0.73799,0.006732170004397631,-0.5131601095199585
ddqn,2026,1481,16554,-10.06,6,0,1,0.737895,0.004110867623239756,-0.9650072455406189
ddqn,2026,1482,16565,-10.11,11,0,1,0.7377208333333334,0.004061143457268675,-0.680932859579722
ddqn,2026,1483,16573,-10.08,8,0,1,0.7375941666666667,0.0037958284374326468,-0.9178356379270554
ddqn,2026,1484,16576,-10.03,3,0,1,0.7375466666666667,0.009170309640467167,-0.4938112497329712
ddqn,2026,1485,16581,-10.049999999999999,5,0,1,0.7374675,0.009976359084248543,-0.8349820971488953
ddqn,2026,1486,16585,-10.04,4,0,1,0.7374041666666666,0.0033177596051245928,-0.7402198314666748
ddqn,2026,1487,16604,-10.19,19,0,1,0.7371033333333333,0.008798414748162032,-0.9398969888687134
ddqn,2026,1488,16617,-10.129999999999999,13,0,1,0.7368975,0.009039603328953186,-1.1441327929496765
ddqn,2026,1489,16620,-10.03,3,0,1,0.73685,0.016837771981954575,-1.3297545909881592
ddqn,2026,1490,16642,-10.22,22,0,1,0.7365016666666667,0.009910887200385332,-0.9996280431747436
ddqn,2026,1491,16647,-10.049999999999999,5,0,1,0.7364225,0.008261913433670998,-1.130389928817749
ddqn,2026,1492,16656,-10.09,9,0,1,0.73628,0.005027698876801878,-0.9945336977640787
ddqn,2026,1493,16661,-10.049999999999999,5,0,1,0.7362008333333334,0.31404298543930054,-1.0872148275375366
ddqn,2026,1494,16665,-10.04,4,0,1,0.7361375,0.0021737590432167053,-0.9015520215034485
ddqn,2026,1495,16668,-10.03,3,0,1,0.73609,0.0033303392119705677,-0.7378674745559692
ddqn,2026,1496,16677,-10.09,9,0,1,0.7359475,0.004280886380001903,-1.0177295804023743
ddqn,2026,1497,16681,-10.04,4,0,1,0.7358841666666667,0.0010431241244077682,-0.6164145469665527
ddqn,2026,1498,16684,-10.03,3,0,1,0.7358366666666667,0.0027669088449329138,-0.7442829608917236
ddqn,2026,1499,16686,-10.02,2,0,1,0.735805,,
ddqn,2026,1500,16730,-10.44,44,0,1,0.7351083333333334,0.0029251699293540282,-0.9850034767931158
ddqn,2026,1501,16745,-10.15,15,0,1,0.7348708333333334,0.009766339848283678,-1.1191453337669373
ddqn,2026,1502,16783,-10.38,38,0,1,0.7342691666666668,0.007790112402290106,-0.9241158995363448
ddqn,2026,1503,16798,-10.15,15,0,1,0.7340316666666666,0.0046690138697158545,-0.863347515463829
ddqn,2026,1504,16801,-10.03,3,0,1,0.7339841666666667,0.010466964915394783,-0.8731671571731567
ddqn,2026,1505,16820,-10.19,19,0,1,0.7336833333333334,0.006252888822928071,-0.61700139939785
ddqn,2026,1506,16841,-10.209999999999999,21,0,1,0.7333508333333334,0.0042362978216260675,-0.7062825679779052
ddqn,2026,1507,16848,-10.07,7,0,1,0.73324,0.004100323421880603,-1.1517266035079956
ddqn,2026,1508,16850,-10.02,2,0,1,0.7332083333333334,,
ddqn,2026,1509,16852,-10.02,2,0,1,0.7331766666666667,0.002795417094603181,-1.5687143802642822
ddqn,2026,1510,16855,-10.03,3,0,1,0.7331291666666667,,
ddqn,2026,1511,16857,-10.02,2,0,1,0.7330975,0.00757098663598299,-1.1431405544281006
ddqn,2026,1512,16859,-10.02,2,0,1,0.7330658333333333,,
ddqn,2026,1513,16861,-10.02,2,0,1,0.7330341666666667,0.0012000964488834143,-0.31124579906463623
ddqn,2026,1514,16865,-10.04,4,0,1,0.7329708333333333,0.001634715823456645,-1.0911539793014526
ddqn,2026,1515,16907,-10.42,42,0,1,0.7323058333333333,0.004480434965807944,-0.8667262256145477
ddqn,2026,1516,16920,-10.129999999999999,13,0,1,0.7321,0.005062331852968782,-1.0995986461639404
ddqn,2026,1517,16961,-10.41,41,0,1,0.7314508333333334,0.001993458712240681,-0.8766987651586533
ddqn,2026,1518,16984,-10.23,23,0,1,0.7310866666666667,0.0029601071340342364,-0.8743665317694346
ddqn,2026,1519,17000,-10.16,16,0,1,0.7308333333333333,0.00429598506889306,-0.9055448770523071
ddqn,2026,1520,17002,-10.02,2,0,1,0.7308016666666667,,
ddqn,2026,1521,17005,-10.03,3,0,1,0.7307541666666667,0.001351052662357688,-0.7745623588562012
ddqn,2026,1522,17010,-10.049999999999999,5,0,1,0.730675,0.002636377466842532,-0.7582486271858215
ddqn,2026,1523,17013,-10.03,3,0,1,0.7306275,0.003924929071217775,-1.2194766998291016
ddqn,2026,1524,17024,-10.11,11,0,1,0.7304533333333334,0.002883196653177341,-0.8182434240976969
ddqn,2026,1525,17034,-10.1,10,0,1,0.730295,0.0030098477145656943,-1.3935949802398682
ddqn,2026,1526,17054,-10.2,20,0,1,0.7299783333333334,0.012400291580706834,-1.1328276872634888
ddqn,2026,1527,17069,-10.15,15,0,1,0.7297408333333334,0.008416946162469685,-0.741634264588356
ddqn,2026,1528,17103,-10.34,34,0,1,0.7292025,0.0025657283113105223,-0.8681469261646271
ddqn,2026,1529,17107,-10.04,4,0,1,0.7291391666666667,0.0012457371922209859,-0.14643238484859467
ddqn,2026,1530,17109,-10.02,2,0,1,0.7291075,0.0024762351531535387,-1.5686830282211304
ddqn,2026,1531,17123,-10.14,14,0,1,0.7288858333333333,0.0019551827184235058,-0.9406400124231974
ddqn,2026,1532,17144,-10.209999999999999,21,0,1,0.7285533333333334,0.0023329222943478576,-0.992349902788798
ddqn,2026,1533,17147,-10.03,3,0,1,0.7285058333333334,,
ddqn,2026,1534,17150,-10.03,3,0,1,0.7284583333333334,0.0030932966619729996,-0.9624546766281128
ddqn,2026,1535,17159,-10.09,9,0,1,0.7283158333333334,0.0010752238449640572,-0.7808226346969604
ddqn,2026,1536,17171,-10.12,12,0,1,0.7281258333333334,0.0015883484156802297,-0.7160891393820444
ddqn,2026,1537,17176,-10.049999999999999,5,0,1,0.7280466666666667,0.002809255849570036,-1.2852423787117004
ddqn,2026,1538,17181,-10.049999999999999,5,0,1,0.7279675000000001,0.0017168568447232246,-0.805325984954834
ddqn,2026,1539,17200,-10.19,19,0,1,0.7276666666666667,0.0026354613481089475,-1.1658092379570006
ddqn,2026,1540,17206,-10.06,6,0,1,0.7275716666666667,0.004941524937748909,-0.8901395201683044
ddqn,2026,1541,17218,-10.12,12,0,1,0.7273816666666667,0.003129956079646945,-0.8842150370279948
ddqn,2026,1542,17229,-10.11,11,0,1,0.7272075,0.007559774598727624,-1.2479861974716187
ddqn,2026,1543,17236,-10.07,7,0,1,0.7270966666666667,0.0015759462548885494,-0.8843877613544464
ddqn,2026,1544,17240,-10.04,4,0,1,0.7270333333333334,0.0029534478671848774,-0.5028987526893616
ddqn,2026,1545,17241,-10.01,1,0,1,0.7270175000000001,,
ddqn,2026,1546,17267,-10.26,26,0,1,0.7266058333333334,0.0019792862973796823,-0.7556197990973791
ddqn,2026,1547,17274,-10.07,7,0,1,0.726495,0.001986185903660953,-0.9420792162418365
ddqn,2026,1548,17281,-10.07,7,0,1,0.7263841666666667,0.001631149323657155,-0.6959879696369171
ddqn,2026,1549,17292,-10.11,11,0,1,0.72621,0.0008217481469425062,-0.6786161462465922
ddqn,2026,1550,17295,-10.03,3,0,1,0.7261625,,
ddqn,2026,1551,17300,-10.049999999999999,5,0,1,0.7260833333333334,0.001725265639834106,-0.6360782086849213
ddqn,2026,1552,17329,-10.29,29,0,1,0.7256241666666667,0.001464137454084786,-0.8778474118028369
ddqn,2026,1553,17331,-10.02,2,0,1,0.7255925000000001,,
ddqn,2026,1554,17355,-10.24,24,0,1,0.7252125,0.0009878424073879917,-1.0490590731302898
ddqn,2026,1555,17359,-10.04,4,0,1,0.7251491666666667,0.0008139075944200158,-0.46119391918182373
ddqn,2026,1556,17361,-10.02,2,0,1,0.7251175000000001,0.002419364405795932,-1.4206095933914185
ddqn,2026,1557,17366,-10.049999999999999,5,0,1,0.7250383333333333,0.0011949901236221194,-0.6114832162857056
ddqn,2026,1558,17373,-10.07,7,0,1,0.7249275000000001,0.0013565748231485486,-0.7766356766223907
ddqn,2026,1559,17377,-10.04,4,0,1,0.7248641666666666,0.0007034559384919703,-0.9517421722412109
ddqn,2026,1560,17388,-10.11,11,0,1,0.7246900000000001,0.0008116870594676584,-1.112695833047231
ddqn,2026,1561,17391,-10.03,3,0,1,0.7246425000000001,,
ddqn,2026,1562,17398,-10.07,7,0,1,0.7245316666666667,0.0009180561755783856,-1.020190268754959
ddqn,2026,1563,17418,-10.2,20,0,1,0.724215,0.0011116186622530222,-0.8171635389328002
ddqn,2026,1564,17443,-10.25,25,0,1,0.7238191666666667,0.0013556302001234144,-0.990983804066976
ddqn,2026,1565,17457,-10.14,14,0,1,0.7235975,0.0013688144681509584,-0.86464624106884
ddqn,2026,1566,17472,-10.15,15,0,1,0.72336,0.001917676825542003,-0.9739417284727097
ddqn,2026,1567,17480,-10.08,8,0,1,0.7232333333333334,0.0008806067635305226,-0.25834155082702637
ddqn,2026,1568,17493,-10.129999999999999,13,0,1,0.7230275,0.0020275518375759325,-0.6426746249198914
ddqn,2026,1569,17510,-10.17,17,0,1,0.7227583333333334,0.0032019758509704843,-0.6741726025938988
ddqn,2026,1570,17545,-10.35,35,0,1,0.7222041666666668,0.0030082123056571516,-0.8356417454779148
ddqn,2026,1571,17546,-10.01,1,0,1,0.7221883333333334,,
ddqn,2026,1572,17549,-10.03,3,0,1,0.7221408333333333,0.0032092819456011057,-1.689124345779419
ddqn,2026,1573,17557,-10.08,8,0,1,0.7220141666666666,0.005026422441005707,-1.4597588777542114
ddqn,2026,1574,17616,-10.59,59,0,1,0.7210799999999999,0.003090339565339188,-0.9611010034879048
ddqn,2026,1575,17636,-10.2,20,0,1,0.7207633333333334,0.0017188322264701128,-0.922869074344635
ddqn,2026,1576,17647,-10.11,11,0,1,0.7205891666666666,0.005404730909503996,-1.7067225575447083
ddqn,2026,1577,17658,-10.11,11,0,1,0.720415,0.013441275029132763,-1.0869231323401134
ddqn,2026,1578,17662,-10.04,4,0,1,0.7203516666666667,0.011924151331186295,-0.5752598643302917
ddqn,2026,1579,17675,-10.129999999999999,13,0,1,0.7201458333333334,0.10862659414609273,-1.2998545964558919
ddqn,2026,1580,17679,-10.04,4,0,1,0.7200825,0.002112835180014372,-0.7855542302131653
ddqn,2026,1581,17681,-10.02,2,0,1,0.7200508333333333,0.013842795975506306,-1.034393072128296
ddqn,2026,1582,17697,-10.16,16,0,1,0.7197975000000001,0.003543548780726269,-0.6163970828056335
ddqn,2026,1583,17705,-10.08,8,0,1,0.7196708333333334,0.009152640588581562,-1.2744603157043457
ddqn,2026,1584,17715,-10.1,10,0,1,0.7195125,0.002323625492863357,-0.8706113696098328
ddqn,2026,1585,17717,-10.02,2,0,1,0.7194808333333333,0.010246648453176022,-1.170406699180603
ddqn,2026,1586,17722,-10.049999999999999,5,0,1,0.7194016666666667,0.0014084534486755729,-0.9367784857749939
ddqn,2026,1587,17727,-10.049999999999999,5,0,1,0.7193225000000001,0.003028544131666422,-0.44406187534332275
ddqn,2026,1588,17732,-10.049999999999999,5,0,1,0.7192433333333333,0.00915205804631114,-0.8995848894119263
ddqn,2026,1589,17786,-10.54,54,0,1,0.7183883333333334,0.02723326664776183,-0.9984788802953867
ddqn,2026,1590,17792,-10.06,6,0,1,0.7182933333333333,0.0017780859488993883,-1.1191784143447876
ddqn,2026,1591,17815,-10.23,23,0,1,0.7179291666666667,0.003071521082893014,-1.1646475911140441
ddqn,2026,1592,17822,-10.07,7,0,1,0.7178183333333333,0.004672860028222203,-1.069948673248291
ddqn,2026,1593,17827,-10.049999999999999,5,0,1,0.7177391666666667,0.0016680543776601553,-0.7766497731208801
ddqn,2026,1594,17831,-10.04,4,0,1,0.7176758333333333,0.0006709852023050189,-1.0956511497497559
ddqn,2026,1595,17835,-10.04,4,0,1,0.7176125,0.0015065890038385987,-0.3411308526992798
ddqn,2026,1596,17861,-10.26,26,0,1,0.7172008333333333,0.0024060782909925494,-0.6708560075078692
ddqn,2026,1597,17866,-10.049999999999999,5,0,1,0.7171216666666667,0.0066476501524448395,-0.6889493465423584
ddqn,2026,1598,17871,-10.049999999999999,5,0,1,0.7170425,0.003040008246898651,-1.1392977237701416
ddqn,2026,1599,17876,-10.049999999999999,5,0,1,0.7169633333333334,0.0056558335199952126,-0.5261205285787582
ddqn,2026,1600,17901,-10.25,25,0,1,0.7165675,0.017559418454766273,-0.8065028736988703
ddqn,2026,1601,17910,-10.09,9,0,1,0.7164250000000001,0.02338952966965735,-0.7923431098461151
ddqn,2026,1602,17918,-10.08,8,0,1,0.7162983333333334,0.018106468953192234,-1.0326303839683533
ddqn,2026,1603,17930,-10.12,12,0,1,0.7161083333333333,0.009416249891122183,-0.7630159258842468
ddqn,2026,1604,17934,-10.04,4,0,1,0.716045,0.035513125360012054,-0.8584346175193787
ddqn,2026,1605,17941,-10.07,7,0,1,0.7159341666666668,0.007116680731996894,-0.9092042744159698
ddqn,2026,1606,17944,-10.03,3,0,1,0.7158866666666667,0.01581696979701519,-1.1784555912017822
ddqn,2026,1607,17971,-10.27,27,0,1,0.7154591666666668,0.007701217740153273,-0.7144865194956461
ddqn,2026,1608,17975,-10.04,4,0,1,0.7153958333333333,0.002075239084661007,-0.9744457602500916
ddqn,2026,1609,17981,-10.06,6,0,1,0.7153008333333333,0.004052884178236127,-0.6193258613348007
ddqn,2026,1610,18012,-10.31,31,0,1,0.71481,0.006025523616699502,-0.7795198746025562
ddqn,2026,1611,18016,-10.04,4,0,1,0.7147466666666666,0.004090083763003349,-1.0730347633361816
ddqn,2026,1612,18026,-10.1,10,0,1,0.7145883333333334,0.004842135356739163,-0.8215897083282471
ddqn,2026,1613,18036,-10.1,10,0,1,0.71443,0.005304319318383932,-0.8662725687026978
ddqn,2026,1614,18038,-10.02,2,0,1,0.7143983333333334,,
ddqn,2026,1615,18047,-10.09,9,0,1,0.7142558333333333,0.003244221326895058,-1.0039442777633667
ddqn,2026,1616,18051,-10.04,4,0,1,0.7141925,0.007495982106775045,-1.4682176113128662
ddqn,2026,1617,18070,-10.19,19,0,1,0.7138916666666666,0.004477582545951009,-1.049036169052124
ddqn,2026,1618,18071,-10.01,1,0,1,0.7138758333333333,,
ddqn,2026,1619,18081,-10.1,10,0,1,0.7137175,0.0024882929089168706,-0.5922188560167948
ddqn,2026,1620,18084,-10.03,3,0,1,0.71367,0.0017131096683442593,-0.6252408027648926
ddqn,2026,1621,18094,-10.1,10,0,1,0.7135116666666668,0.0035248955246061087,-1.0005104541778564
ddqn,2026,1622,18096,-10.02,2,0,1,0.7134800000000001,0.0005162268644198775,-0.0031927088275551796
ddqn,2026,1623,18136,-10.4,40,0,1,0.7128466666666666,0.0017579139210283756,-0.8277185618877411
ddqn,2026,1624,18138,-10.02,2,0,1,0.712815,,
ddqn,2026,1625,18140,-10.02,2,0,1,0.7127833333333333,0.0028228270821273327,-1.2140214443206787
ddqn,2026,1626,18147,-10.07,7,0,1,0.7126725,0.0009357857634313405,-0.9326422214508057
ddqn,2026,1627,18150,-10.03,3,0,1,0.7126250000000001,0.0017949275206774473,-0.7837045192718506
ddqn,2026,1628,18153,-10.03,3,0,1,0.7125775000000001,0.0009683658136054873,-0.6211965680122375
ddqn,2026,1629,18165,-10.12,12,0,1,0.7123875,0.0020081467228010297,-1.0504342714945476
ddqn,2026,1630,18170,-10.049999999999999,5,0,1,0.7123083333333333,0.0033700428903102875,-0.9212851524353027
ddqn,2026,1631,18207,-10.37,37,0,1,0.7117225,0.003320656716823578,-1.052321069770389
ddqn,2026,1632,18214,-10.07,7,0,1,0.7116116666666668,0.005479894345626235,-1.1757998764514923
ddqn,2026,1633,18226,-10.12,12,0,1,0.7114216666666666,0.006135139653148751,-0.9551437695821127
ddqn,2026,1634,18231,-10.049999999999999,5,0,1,0.7113425,0.008297841064631939,-1.1560733318328857
ddqn,2026,1635,18242,-10.11,11,0,1,0.7111683333333334,0.004022846308847268,-0.7461755673090616
ddqn,2026,1636,18245,-10.03,3,0,1,0.7111208333333334,0.009205653332173824,-0.41654178500175476
ddqn,2026,1637,18250,-10.049999999999999,5,0,1,0.7110416666666667,0.014753310941159725,-0.8628644943237305
ddqn,2026,1638,18290,-10.4,40,0,1,0.7104083333333333,0.007258606771938503,-0.9526213333010674
ddqn,2026,1639,18296,-10.06,6,0,1,0.7103133333333334,0.015550087206065655,-0.6331440061330795
ddqn,2026,1640,18304,-10.08,8,0,1,0.7101866666666667,0.0026973544154316187,-0.6299938261508942
ddqn,2026,1641,18343,-10.39,39,0,1,0.7095691666666666,0.008903570861245194,-1.0088302195072174
ddqn,2026,1642,18349,-10.06,6,0,1,0.7094741666666666,0.007007180014625192,-1.0640713572502136
ddqn,2026,1643,18355,-10.06,6,0,1,0.7093791666666667,0.008745047263801098,-0.8869360685348511
ddqn,2026,1644,18358,-10.03,3,0,1,0.7093316666666667,0.00203552283346653,-0.7823047637939453
ddqn,2026,1645,18362,-10.04,4,0,1,0.7092683333333334,0.011235065758228302,-0.8485478162765503
ddqn,2026,1646,18368,-10.06,6,0,1,0.7091733333333334,0.012409978779032826,-1.2027374505996704
ddqn,2026,1647,18377,-10.09,9,0,1,0.7090308333333333,0.019028302747756243,-1.172320932149887
ddqn,2026,1648,18418,-10.41,41,0,1,0.7083816666666667,0.008083849225658923,-0.8616245150566101
ddqn,2026,1649,18437,-10.19,19,0,1,0.7080808333333333,0.006676113093271851,-0.9618853330612183
ddqn,2026,1650,18447,-10.1,10,0,1,0.7079225,0.003340929513797164,-1.1092338263988495
ddqn,2026,1651,18450,-10.03,3,0,1,0.707875,0.011937238276004791,-1.1806063652038574
ddqn,2026,1652,18453,-10.03,3,0,1,0.7078275,0.002060794737190008,-0.5874735713005066
ddqn,2026,1653,18485,-10.32,32,0,1,0.7073208333333334,0.003069809463340789,-0.8011092096567154
ddqn,2026,1654,18501,-10.16,16,0,1,0.7070675,0.0021909664355916902,-0.7526799663901329
ddqn,2026,1655,18525,-10.24,24,0,1,0.7066874999999999,0.0025191070162691176,-1.01141091187795
ddqn,2026,1656,18526,-10.01,1,0,1,0.7066716666666666,,
ddqn,2026,1657,18542,-10.16,16,0,1,0.7064183333333334,0.0021891106152907014,-1.0552857369184494
ddqn,2026,1658,18551,-10.09,9,0,1,0.7062758333333334,0.001638025394640863,-0.715175062417984
ddqn,2026,1659,18555,-10.04,4,0,1,0.7062124999999999,0.0012484623584896326,-1.7092124223709106
ddqn,2026,1660,18558,-10.03,3,0,1,0.7061649999999999,0.0018420094856992364,-0.9236317873001099
ddqn,2026,1661,18585,-10.27,27,0,1,0.7057374999999999,0.0012667881507825638,-1.0197039672306605
ddqn,2026,1662,18597,-10.12,12,0,1,0.7055475,0.0015191085015734036,-0.9506643215815226
ddqn,2026,1663,18632,-10.35,35,0,1,0.7049933333333334,0.0016867523599002096,-1.032925307750702
ddqn,2026,1664,18638,-10.06,6,0,1,0.7048983333333334,0.002623162232339382,-1.1202058792114258
ddqn,2026,1665,18652,-10.14,14,0,1,0.7046766666666666,0.0019562785455491394,-1.053346186876297
ddqn,2026,1666,18674,-10.22,22,0,1,0.7043283333333334,0.0015669445740059019,-1.1076823830604554
ddqn,2026,1667,18685,-10.11,11,0,1,0.7041541666666666,0.003127003631864985,-1.2440709869066875
ddqn,2026,1668,18702,-10.17,17,0,1,0.7038850000000001,0.0011513317294884473,-0.8919754922389984
ddqn,2026,1669,18703,-10.01,1,0,1,0.7038691666666668,,
ddqn,2026,1670,18706,-10.03,3,0,1,0.7038216666666667,0.0019462706986814737,-0.13753877580165863
ddqn,2026,1671,18713,-10.07,7,0,1,0.7037108333333333,0.00261934706941247,-1.0994790494441986
ddqn,2026,1672,18724,-10.11,11,0,1,0.7035366666666667,0.0015706746295715372,-0.693142294883728
ddqn,2026,1673,18727,-10.03,3,0,1,0.7034891666666667,,
ddqn,2026,1674,18750,-10.23,23,0,1,0.703125,0.0038131531327962875,-1.0491938690344493
ddqn,2026,1675,18800,-10.5,50,0,1,0.7023333333333333,0.00257627868380111,-0.8478606744454458
ddqn,2026,1676,18816,-10.16,16,0,1,0.70208,0.0022489260882139206,-0.8634790033102036
ddqn,2026,1677,18821,-10.049999999999999,5,0,1,0.7020008333333334,0.0013733234954997897,-0.954291582107544
ddqn,2026,1678,18840,-10.19,19,0,1,0.7017,0.00203313531819731,-0.8652393341064453
ddqn,2026,1679,18846,-10.06,6,0,1,0.701605,0.0016903560608625412,-1.114223599433899
ddqn,2026,1680,18853,-10.07,7,0,1,0.7014941666666668,0.0016081163194030523,-0.9474151134490967
ddqn,2026,1681,18856,-10.03,3,0,1,0.7014466666666667,0.002443433739244938,-1.0707215070724487
ddqn,2026,1682,18864,-10.08,8,0,1,0.7013199999999999,0.0023400704958476126,-1.474265694618225
